Ticker,Amount,Volume,Profit,Consumed
HNZ,1.5666666666666669,117500.00000000001,-132541.3405046152,1.2
HOG,5.199999999999999,25395.234496394507,-5730.267987008093,7.033333333333334
HOP,966.3999999999999,2093770.396298986,1162863.7234599763,709.7333333333333
HPC,10.933333333333335,282266.745875371,20153.03103548413,7.866666666666665
HPR,0.5,400000.0,-307043.4377640853,0
HSE,248.93333333333334,2973998.801287519,-417529.14545532654,0
HSS,214.00000000000003,465639.22906738543,-44957.08350806711,165.9888433182667
HTE,0.3,1242631.0483935482,977618.0511846426,0
HYR,0.7333333333333333,1268163.9784946234,-792530.6996899158,0
H,66077.2333333334,5972081.3596207695,4646721.52913614,59838.39999999997
IDC,1824.9333333333332,20100150.491714425,5860225.212672992,0
IMM,7.300000000000001,528937.1428571428,-50854.00952687186,6.266666666666667
IND,221.99999999999997,830596.1756356275,323700.6522865798,181.83333333333334
INS,52225.6,8386544.368945093,2874125.654397374,5664.666666666666
I,412.9333333333334,373314.87618863885,44543.310893698595,400.66666666666686
KOM,13837.000000000002,13327682.681872286,5402537.799468461,10854.698438034182
KV,586.3999999999997,13791596.471594322,2806548.429007016,556.0666666666664
LBH,1153.2000000000003,5117135.833983312,644986.2600112591,737.8582567901234
LCB,2.833333333333334,1925109.0363541676,891382.2827378191,0
LCR,51.29999999999998,153453.6846635402,-26189.32481743082,34.13333333333333
LC,107.66666666666664,588511.8768055553,-83296.95599392743,84.96512921292046
LDE,1326.1000000000004,13783245.811382355,2197029.3178128004,838.4492649572645
LDI,496.79999999999995,376123.08512318495,115121.69116932906,263.16666666666663
LD,154.43333333333334,1408143.3661538945,711794.8478384273,118.03333333333336
LES,47.766666666666666,75505.52457079435,70274.3865574302,49.133333333333326
LFE,19.90000000000001,4050897.433555789,1046501.6495662251,0
LFL,5.499999999999999,2141066.7307971017,659098.6879064584,0
LFP,20.333333333333336,178870.40712809918,30130.64753296679,22.86666666666667
LHP,740.533333333333,3236530.2914795536,737085.0921338721,0
LIO,6320.799999999998,1902716.272370822,1729955.1476563606,6215.0
LIS,6.933333333333334,3233789.590605505,-222401.22206944553,6.3
LIT,43.73333333333334,776815.2653550949,154804.26470828027,0
LI,2486.0,4302899.488887532,1394502.598613215,2646.3333333333335
LOG,54.36666666666669,3720841.6676896694,548386.8377625925,0
LSE,894.5333333333343,10348482.980697978,1902913.7558085178,492.1760846153843
LSL,0.36666666666666664,112912.42246506985,-38706.2338296327,0
LST,26513.166666666642,3307691.5062427525,2764194.896666992,25268.733333333315
LTA,705.6000000000001,2678728.16695623,532109.0544272319,363.89376068376083
LU,0.3333333333333333,35757.57575757576,-776.384731998635,0
MAG,31.26666666666667,16709.110028593816,11581.5965814933,12.966666666666669
MAI,26839.20000000004,9428666.97696223,6371034.456639399,24473.709999999955
MB,232.66666666666666,1748041.649386686,159269.90912338157,181.63333333333333
MCB,0.4666666666666666,167726.5784229885,81708.69530308654,0
MCG,76164.9999999999,2595682.843481977,1024895.6602939509,15.257692307692304
MEA,3308.6666666666674,12872956.398313968,2009326.1620901728,2973.779487179486
MED,2444.266666666664,3466383.980454492,698277.4150091814,2504.029934615384
MFE,11.433333333333332,1131398.474279496,112497.39458032517,0
MFK,3321.333333333334,826655.4782081897,125409.66736958886,1483.5199999999993
MFL,1.166666666666667,207076.1907236843,49637.927640734364,0
MGC,9.366666666666667,241330.08539333334,112525.4383227573,0
MGS,1543.8666666666668,327586.75665421126,243192.33134649717,1945.500000000001
MG,11673.000000000005,1830064.6347418837,1117422.9076910706,11157.733333333339
MHL,385.96666666666687,2047449.5073733025,1076376.5780340286,197.0071490978159
MHP,66.66666666666666,275151.0374574347,-19018.628164887137,0
MLI,117.80000000000001,2089055.9953771525,1026722.4474700249,113.46666666666665
MPC,405.3333333333334,642688.9199678756,19828.31841607969,372.5333333333333
MSL,5.2,1040211.0531428572,176459.30434437768,0
MTC,75.46666666666667,19388.358585858587,-9694.109024722326,0
MTP,2448.800000000001,6206344.999482212,3672725.5206500413,1654.3333333333337
MUS,5611.733333333333,1579641.167523304,602977.7606110234,4901.550387596892
MWF,224.66666666666669,81104.34869603312,-5152.494595206038,143.33333333333337
NAB,5552.666666666668,746680.7461331089,325131.89087540074,4900.341666666668
NA,16658.533333333326,416760.53284144,416760.53284144,1833.734666666667
NCS,78676.66666666663,2944016.7751382627,1313714.9819262412,66022.3
NE,828.4,203671.63003826994,158936.70280404628,1149.9333333333338
NFI,23400.0,324025.01712555514,5420.221546186855,19425.0
NF,13.199999999999998,39096.1599253112,-20423.37671464669,8.966666666666663
NG,567.0000000000003,517624.5773953285,153175.0439988625,192.6999999999999
NL,1891.4000000000005,9962228.396135516,3488918.077880558,1564.2666666666669
NN,113.46666666666665,5251980.920889516,801668.467616442,103.29999999999997
NOZ,30.43333333333333,1049950.0,-414582.5008571075,28.333333333333336
NR,43358.333333333336,18547905.13685653,7100181.060448611,40845.83333333335
NST,91.46666666666665,158261.9093305785,60938.784034314536,42.48256460646023
NS,30491.333333333318,10146676.801713636,4331123.225847506,22128.494444444445
